"코드","코드명","결산월","회계연도","분기","자산총계(천원)","부채총계(천원)","매출액(천원)...8","매출원가(천원)","판매비와관리비(천원)","당기순이익(천원)","매출액(천원)...12","무위험수익률(%)","시장위험프리미엄(%)","상장상태","코드_join","회계연도_join","ESG등급","부채비율","부채비율_Win","매출액(천원)...21","Size","ROA","Loss_Dummy","is_esg_rated","ATO","ROA_Z","ATO_Z","Female_Ratio","매출액(천원)...30","매출액(천원)"
"A450080","에코프로머티",12,2017,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,2.34,10.88,"정상","450080",2017,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A450080","에코프로머티",12,2018,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,1.88,10.66,"정상","450080",2018,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A450080","에코프로머티",12,2019,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,1.48,10.05,"정상","450080",2019,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A450080","에코프로머티",12,2020,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,1.34,11.56,"정상","450080",2020,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A450080","에코프로머티",12,2021,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,2.01,12.55,"정상","450080",2021,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A450080","에코프로머티",12,2022,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,3.75,10.03,"정상","450080",2022,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A450080","에코프로머티",12,2023,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,3.16,11.44,"정상","450080",2023,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A450080","에코프로머티",12,2024,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,2.76,14.01,"정상","450080",2024,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A082740","한화엔진",12,2010,"결산",197205567.5,77859089,153248051,0,24110157,4351695,153248051,4.08,11.93,"정상","082740",2010,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A082740","한화엔진",12,2011,"결산",2049817947,1476134215,2005252618,1641314824,67818994,224775863,2005252618,3.46,11.33,"정상","082740",2011,NA,0.720129422791126,0.720129422791126,2005252618,21.4410168202996,0.109656500631663,0,0,0.978258884373013,0.00478622262584886,-0.00272924059444031,0,2005252618,2005252618
"A082740","한화엔진",12,2012,"결산",1786202789,1038431336,1378777833,1223596496,85415010,190379558,1378777833,2.97,10.4,"정상","082740",2012,"B+",0.581362509562177,0.581362509562177,1378777833,21.303357857188,0.10658339533026,0,1,0.771904422885771,0.00476187569451342,-0.00431503056217354,1,1378777833,1378777833
"A082740","한화엔진",12,2013,"결산",1662608607,872571145,743878585,691241405,51915831,-5236332,743878585,3.23,10.13,"정상","082740",2013,"A",0.524820538836534,0.524820538836534,743878585,21.2316536564808,-0.00314946763655241,1,1,0.447416536801316,0.00389250799706592,-0.00680865066951252,1,743878585,743878585
"A082740","한화엔진",12,2014,"결산",1540296588,839594911,888825955,887155077,41267308,-42230894,888825955,2.28,9.28,"정상","082740",2014,"A",0.545086522648325,0.545086522648325,888825955,21.1552408250886,-0.0274173781393847,1,1,0.577048577478249,0.00370024346568219,-0.00581245612096395,1,888825955,888825955
"A082740","한화엔진",12,2015,"결산",1406041511,831368789,693645086,694797317,62601346,-125442489,693645086,1.81,9.76,"정상","082740",2015,"A",0.591283246259719,0.591283246259719,693645086,21.0640441547923,-0.0892167749092865,1,1,0.493331868634994,0.00321063262512896,-0.00645580114999055,1,693645086,693645086
"A082740","한화엔진",12,2016,"결산",1356449525,822184664,802916583,761285101,37394208,-181226463,802916583,1.8,9.89,"정상","082740",2016,"A",0.60612993616552,0.60612993616552,802916583,21.0281364803773,-0.133603543412351,1,1,0.591925145906185,0.00285897477453306,-0.00569813286961629,1,802916583,802916583
"A082740","한화엔진",12,2017,"결산",1231347087,688177158,768870297,713895000,41497874,-10343240,768870297,2.34,10.88,"정상","082740",2017,"A",0.558881541415463,0.558881541415463,768870297,20.9313746005398,-0.00839993866002462,1,1,0.624413948851125,0.00385091070541801,-0.00544846335725184,1,768870297,768870297
"A082740","한화엔진",12,2018,"결산",743406486,512377526,511302114,509442436,37186677,-18680216,511302114,1.88,10.66,"정상","082740",2018,"A",0.689229291981184,0.689229291981184,511302114,20.4267535419126,-0.0251278625513633,1,1,0.687782691742617,0.00371838234259849,-0.00496148810107882,1,511302114,511302114
"A082740","한화엔진",12,2019,"결산",830139139,641618851,674278133,663569005,32546939,-41444358,674278133,1.48,10.05,"정상","082740",2019,"A",0.772905192463164,0.772905192463164,674278133,20.5371038832594,-0.0499245922194737,1,1,0.812247129815186,0.00352192819756891,-0.00400500547495815,1,674278133,674278133
"A082740","한화엔진",12,2020,"결산",723300346,529172497,829994723,776694904,33279279,6048165,829994723,1.34,11.56,"정상","082740",2020,"A",0.731608245352616,0.731608245352616,829994723,20.399335111565,0.00836189977434353,0,1,1.147510474162,0.00398370775901426,-0.00142857827206608,1,829994723,829994723
"A082740","한화엔진",12,2021,"결산",795624726,586523408,598999093,609139324,29637924,-39738223,598999093,2.01,12.55,"정상","082740",2021,"A",0.737185998415037,0.737185998415037,598999093,20.4946381841494,-0.0499459377032986,1,1,0.752866362024048,0.00352175908620499,-0.00446133399415183,1,598999093,598999093
"A082740","한화엔진",12,2022,"결산",956230295,734604467,764242847,761981340,31795724,-40272392,764242847,3.75,10.03,"정상","082740",2022,"B+",0.768229652251292,0.768229652251292,764242847,20.6785093374025,-0.0421157875990532,1,1,0.799224675265073,0.00358379409907852,-0.00410508025711694,1,764242847,764242847
"A082740","한화엔진",12,2023,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,3.16,11.44,"정상","082740",2023,"B+",0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,1,0.777097994456977,0.00409228593358755,-0.00427511907378136,1,153248051,153248051
"A082740","한화엔진",12,2024,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,2.76,14.01,"정상","082740",2024,"B+",0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,1,0.777097994456977,0.00409228593358755,-0.00427511907378136,1,153248051,153248051
"A140410","메지온",12,2010,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,4.08,11.93,"정상","140410",2010,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A140410","메지온",12,2011,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,3.46,11.33,"정상","140410",2011,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A140410","메지온",12,2012,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,2.97,10.4,"정상","140410",2012,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A140410","메지온",12,2013,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,3.23,10.13,"정상","140410",2013,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A140410","메지온",12,2014,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,2.28,9.28,"정상","140410",2014,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A140410","메지온",12,2015,"결산",197205567.5,77859089,153248051,0,24110157,4351695,153248051,1.81,9.76,"정상","140410",2015,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A140410","메지온",12,2016,"결산",95899262,43089944,8751241,3787445,12183895,-12984661,8751241,1.8,9.89,"정상","140410",2016,NA,0.449325084482923,0.449325084482923,8751241,18.3788088547355,-0.135398966886732,1,0,0.0912545187261191,0.00284475038331912,-0.00954567971691303,0,8751241,8751241
"A140410","메지온",12,2017,"결산",74038036,20868778,5585880,4687259,17744853,-14881752,5585880,2.34,10.88,"정상","140410",2017,NA,0.281865634577341,0.281865634577341,5585880,18.1200895326223,-0.201001442015561,1,0,0.0754460855768783,0.00232500933940909,-0.00966716414963608,0,5585880,5585880
"A140410","메지온",12,2018,"결산",75059445,17740343,19087500,15849473,25163943,-18876288,19087500,1.88,10.66,"정상","140410",2018,NA,0.236350575200763,0.236350575200763,19087500,18.1337909708819,-0.251484513374699,1,0,0.254298443054035,0.00192505302440029,-0.00829272197790601,0,19087500,19087500
"A140410","메지온",12,2019,"결산",58873712,16043627,18930988,15835287,27754588,-23251204,18930988,1.48,10.05,"정상","140410",2019,NA,0.272509180328225,0.272509180328225,18930988,17.8909052501893,-0.394933548609947,1,0,0.321552478294557,0.000788566159009307,-0.00777588907976879,0,18930988,18930988
"A140410","메지온",12,2020,"결산",75625434,18815705,28634181,21196171,14968535,-13829313,28634181,1.34,11.56,"정상","140410",2020,"C",0.248801282912307,0.248801282912307,28634181,18.1413032263649,-0.182865899321649,1,1,0.378631625439664,0.00246868967880327,-0.00733724802370868,1,28634181,28634181
"A140410","메지온",12,2021,"결산",83934574,21141075,26653873,22955590,20495840,-13602674,26653873,2.01,12.55,"정상","140410",2021,"C",0.251875645428307,0.251875645428307,26653873,18.2455481842839,-0.162062822883929,1,1,0.317555349717984,0.00263350377526911,-0.00780660615925806,1,26653873,26653873
"A140410","메지온",12,2022,"결산",54021841,27781789,30726176,31039621,23017836,-36297830,30726176,3.75,10.03,"정상","140410",2022,"D",0.514269571079593,0.514269571079593,30726176,17.8048990042294,-0.671910274216682,1,1,0.568773211560857,-0.00140580489517616,-0.00587605054076249,1,30726176,30726176
"A140410","메지온",12,2023,"결산",92149354,30704991,31720932,27836492,18373006,-12728376,31720932,3.16,11.44,"정상","140410",2023,"D",0.333208966391669,0.333208966391669,31720932,18.3389212425982,-0.138127674774584,1,1,0.344233905318533,0.00282313196902342,-0.00760158715690622,1,31720932,31720932
"A140410","메지온",12,2024,"결산",73997679,27935167,8611621,6701277,16209895,-19476775,8611621,2.76,14.01,"정상","140410",2024,"D",0.377514097435407,0.377514097435407,8611621,18.1195442993256,-0.26320791764293,1,1,0.116376906902715,0.00183217338288396,-0.00935261952888114,1,8611621,8611621
"A214150","클래시스",12,2010,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,4.08,11.93,"정상","214150",2010,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A214150","클래시스",12,2011,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,3.46,11.33,"정상","214150",2011,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A214150","클래시스",12,2012,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,2.97,10.4,"정상","214150",2012,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A214150","클래시스",12,2013,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,3.23,10.13,"정상","214150",2013,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A214150","클래시스",12,2014,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,2.28,9.28,"정상","214150",2014,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A214150","클래시스",12,2015,"결산",197205567.5,77859089,153248051,92273272,24110157,4351695,153248051,1.81,9.76,"정상","214150",2015,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A214150","클래시스",12,2016,"결산",197205567.5,77859089,153248051,0,24110157,4351695,153248051,1.8,9.89,"정상","214150",2016,NA,0.394811819904628,0.394811819904628,153248051,19.0997572375637,0.0220667958575764,0,0,0.777097994456977,0.00409228593358755,-0.00427511907378136,0,153248051,153248051
"A214150","클래시스",12,2017,"결산",63161123,28069163,34868166,10699567,13366222,-5128224,34868166,2.34,10.88,"정상","214150",2017,NA,0.444405698739714,0.444405698739714,34868166,17.9611995432668,-0.0811927299012717,1,0,0.552051077369223,0.00327420378644043,-0.0060045565708675,0,34868166,34868166
"A214150","클래시스",12,2018,"결산",75677204,24634180,47481790,12734178,17271122,14862505,47481790,1.88,10.66,"정상","214150",2018,NA,0.325516518818533,0.325516518818533,47481790,18.1419875502077,0.196393421194578,0,0,0.627425267984266,0.00547340306455001,-0.00542532201280713,0,47481790,47481790
"A214150","클래시스",12,2019,"결산",113657441,25740866,81133257,17228105,22195676,33393938,81133257,1.48,10.05,"정상","214150",2019,NA,0.226477613551056,0.226477613551056,81133257,18.5486995878612,0.293812157885906,0,0,0.713840257937886,0.00624521107644156,-0.00476124126968886,0,81133257,81133257
"A214150","클래시스",12,2020,"결산",137526116,13769237,76460932,15501675,20350687,38164823,76460932,1.34,11.56,"정상","214150",2020,NA,0.100120889038995,0.100120889038995,76460932,18.7393243988524,0.277509640423496,0,0,0.555973906803272,0.00611605303129715,-0.00597441046442129,0,76460932,76460932
"A214150","클래시스",12,2021,"결산",216379205,52634774,100596936,22744272,26139943,43804676,100596936,2.01,12.55,"정상","214150",2021,"B",0.243252460420122,0.243252460420122,100596936,19.1925430097466,0.20244401951657,0,1,0.464910368812937,0.00552133943100535,-0.00667421430646372,1,100596936,100596936
"A214150","클래시스",12,2022,"결산",331411108,101857251,141803242,33636219,39290816,75378647,141803242,3.75,10.03,"정상","214150",2022,"B+",0.307344106884915,0.307344106884915,141803242,19.6188701838192,0.227447557370346,0,1,0.427877154920227,0.00571943203101846,-0.00695880664646316,1,141803242,141803242
"A214150","클래시스",12,2023,"결산",375443022,91942522,180122798,39673734,50826682,74225203,180122798,3.16,11.44,"정상","214150",2023,"B+",0.244890746697644,0.244890746697644,180122798,19.7436172813038,0.197700313098375,0,1,0.4797606759089,0.00548375702392461,-0.00656009286784393,1,180122798,180122798
"A214150","클래시스",12,2024,"결산",608378809,155734894,242938965,51811436,68684935,97543754,242938965,2.76,14.01,"정상","214150",2024,"A+",0.255983429560907,0.255983429560907,242938965,20.226308288683,0.160333911301634,0,1,0.399321872172573,0.00518771861014737,-0.00717824789614904,1,242938965,242938965
"A036570","엔씨소프트",12,2010,"결산",1046394337,234513288,649748807,140310109,266927992,167396414,649748807,4.08,11.93,"정상","036570",2010,NA,0.224115593622522,0.224115593622522,649748807,20.7686161277198,0.15997450299657,0,0,0.620940676019733,0.00518487116807605,-0.00547515471721336,0,649748807,649748807
"A036570","엔씨소프트",12,2011,"결산",1113431660,244968180,608878406,139146699,334009263,117676060,608878406,3.46,11.33,"정상","036570",2011,NA,0.220011868532641,0.220011868532641,608878406,20.8307126696306,0.105687725818754,0,0,0.546848475639717,0.00475477967860861,-0.00604453745409775,0,608878406,608878406
"A036570","엔씨소프트",12,2012,"결산",1316825985,296262423,753520026,226175983,376091997,153666726,753520026,2.97,10.4,"정상","036570",2012,"B+",0.224982212057427,0.224982212057427,753520026,20.9984901218965,0.116694785606012,0,1,0.572224450750036,0.00484198402163035,-0.0058495285046359,1,753520026,753520026
"A036570","엔씨소프트",12,2013,"결산",1479521682,320758501,756655651,220451748,330968692,158695768,756655651,3.23,10.13,"정상","036570",2013,"미공개",0.216798783622017,0.216798783622017,756655651,21.114984685324,0.107261535894139,0,1,0.511419102677266,0.00476724831930991,-0.00631680461906237,1,756655651,756655651
"A036570","엔씨소프트",12,2014,"결산",1698826128,323231514,838718200,220277005,340253084,227519296,838718200,2.28,9.28,"정상","036570",2014,"미공개",0.190267566923129,0.190267566923129,838718200,21.2532033371422,0.133927358574273,0,1,0.493704556444166,0.0049785105085684,-0.0064529371237678,1,838718200,838718200
"A036570","엔씨소프트",12,2015,"결산",2219197320,430262047,838297603,202683140,398148085,166350442,838297603,1.81,9.76,"정상","036570",2015,"미공개",0.193881834266094,0.193881834266094,838297603,21.5204114003323,0.0749597345404148,0,1,0.377748114349742,0.00451133462210885,-0.00734403761775322,1,838297603,838297603
"A036570","엔씨소프트",12,2016,"결산",2360802862,465295074,983556874,187580188,467214224,271381872,983556874,1.8,9.89,"정상","036570",2016,"미공개",0.197091879838631,0.197091879838631,983556874,21.5822675943168,0.114953212048419,0,1,0.416619655046826,0.00482818626084325,-0.0070453181288529,1,983556874,983556874
"A036570","엔씨소프트",12,2017,"결산",3526567161,797327861,1758721722,211500958,962201802,444043112,1758721722,2.34,10.88,"정상","036570",2017,"미공개",0.226091784049253,0.226091784049253,1758721722,21.9835907593766,0.125913697861942,0,1,0.49870643084571,0.00491502161769975,-0.00641449878718586,1,1758721722,1758721722
"A036570","엔씨소프트",12,2018,"결산",2941278714,562307309,1715115508,0,1100186196,421467651,1715115508,1.88,10.66,"정상","036570",2018,"미공개",0.191177839190659,0.191177839190659,1715115508,21.8021102608141,0.143294020044372,0,1,0.583119001894086,0.00505271866002703,-0.00576580620572036,1,1715115508,1715115508
"A036570","엔씨소프트",12,2019,"결산",3346377400,834211970,1701185423,0,1222193004,359154723,1701185423,1.48,10.05,"정상","036570",2019,"B",0.249288071931158,0.249288071931158,1701185423,21.9311442248421,0.107326424987212,0,1,0.508366277814331,0.00476776240852537,-0.00634026492617664,1,1701185423,1701185423
"A036570","엔씨소프트",12,2020,"결산",4081208897,936521663,2416184212,0,1591390506,586612599,2416184212,1.34,11.56,"정상","036570",2020,"B+",0.229471631233681,0.229471631233681,2416184212,22.1296590800042,0.143735009357449,0,1,0.592026596280352,0.00505621243439273,-0.00569735324515642,1,2416184212,2416184212
"A036570","엔씨소프트",12,2021,"결산",4581889369,1430662643,2308817409,0,1933604238,395734616,2308817409,2.01,12.55,"정상","036570",2021,"A",0.312242947784713,0.312242947784713,2308817409,22.2453772762078,0.0863693084074549,0,1,0.503900732440404,0.00460172791627311,-0.00637458168871908,1,2308817409,2308817409
"A036570","엔씨소프트",12,2022,"결산",4437632451,1239083608,2571792282,4994135,2007792026,435990309,2571792282,3.75,10.03,"정상","036570",2022,"A",0.27922177460208,0.27922177460208,2571792282,22.2133868396405,0.0982484047099826,0,1,0.579541525891911,0.00469584104082914,-0.00579329834479585,1,2571792282,2571792282
"A036570","엔씨소프트",12,2023,"결산",4393800424,1140771883,1779832978,0,1642549465,213914316,1779832978,3.16,11.44,"정상","036570",2023,"A",0.25963215733897,0.25963215733897,1779832978,22.2034603899866,0.0486854875864521,0,1,0.405078248041973,0.00430317472398023,-0.007134011376917,1,1779832978,1779832978
"A036570","엔씨소프트",12,2024,"결산",3953941191,890352557,1578123133,0,1687338507,94115834,1578123133,2.76,14.01,"정상","036570",2024,"A",0.225181031783333,0.225181031783333,1578123133,22.0979786885443,0.0238030434580634,0,1,0.399126607293032,0.00410604149903826,-0.00717974846504779,1,1578123133,1578123133
"A011790","SKC",12,2010,"결산",2755063976,1683353375,2394991823,1837691065,354846621,130804943,2394991823,4.08,11.93,"정상","011790",2010,NA,0.611003370398684,0.611003370398684,2394991823,21.7367065014232,0.0474780056432345,0,0,0.869305338773737,0.00429360834825374,-0.00356652532439018,0,2394991823,2394991823
"A011790","SKC",12,2011,"결산",3179610657,2030313502,2473525635,2000245625,260331227,78040129,2473525635,3.46,11.33,"정상","011790",2011,NA,0.63854154518265,0.63854154518265,2473525635,21.8800245916516,0.0245439261024593,0,0,0.777933496214219,0.00411191120316538,-0.00426869842120565,0,2473525635,2473525635
"A011790","SKC",12,2012,"결산",3491296172,2299670423,2629170921,2207847128,276592197,31810662,2629170921,2.97,10.4,"정상","011790",2012,"A",0.658686719689732,0.658686719689732,2629170921,21.9735389004853,0.00911141892089239,0,1,0.753064418334315,0.00398964588654516,-0.00445981197370409,1,2629170921,2629170921
"A011790","SKC",12,2013,"결산",3585799683,2380345557,2641403172,2231552661,285847831,25737659,2641403172,3.23,10.13,"정상","011790",2013,"A",0.663825580744244,0.663825580744244,2641403172,22.0002473500002,0.00717766224421856,0,1,0.736628759415282,0.00397432553907612,-0.00458611650251845,1,2641403172,2641403172
"A011790","SKC",12,2014,"결산",3686751079,2385746016,2802235022,2361291547,288565524,43307997,2802235022,2.28,9.28,"정상","011790",2014,"A",0.647113397372929,0.647113397372929,2802235022,22.0280114410362,0.0117469273276098,0,1,0.760082512204779,0.00401052592023064,-0.00440587942108477,1,2802235022,2802235022
"A011790","SKC",12,2015,"결산",3688196894,2131892824,2564762025,2065206392,281497668,245594084,2564762025,1.81,9.76,"정상","011790",2015,"A",0.578031185772155,0.578031185772155,2564762025,22.0284035292309,0.0665892009180788,0,1,0.695397262866411,0.00444501837604628,-0.00490297174815058,1,2564762025,2564762025
"A011790","SKC",12,2016,"결산",3528839514,2004918408,2359440144,1949486064,260653169,29262916,2359440144,1.8,9.89,"정상","011790",2016,"B+",0.568152334512767,0.568152334512767,2359440144,21.9842349045499,0.008292504060869,0,1,0.66861644873318,0.00398315796572531,-0.00510877658548788,1,2359440144,2359440144
"A011790","SKC",12,2017,"결산",3667311814,2073736487,2653544415,2227350358,250499320,136346625,2653544415,2.34,10.88,"정상","011790",2017,"B+",0.565465003298462,0.565465003298462,2653544415,22.0227247551448,0.0371789015811242,0,1,0.723566620343017,0.00421201284311361,-0.004686496251755,1,2653544415,2653544415
"A011790","SKC",12,2018,"결산",3833128681,2138328269,2767834347,2289106109,277599086,141041715,2767834347,1.88,10.66,"정상","011790",2018,"B+",0.557854548322167,0.557854548322167,2767834347,22.066947194918,0.0367954552893342,0,1,0.722082292911157,0.00420897495810109,-0.00469790299107777,1,2767834347,2767834347
"A011790","SKC",12,2019,"결산",3972988752,2246614915,2539766499,2096888286,287797404,67392287,2539766499,1.48,10.05,"정상","011790",2019,"A",0.565472256589968,0.565472256589968,2539766499,22.1027844829166,0.0169626171144015,0,1,0.639258416657103,0.00405184765464957,-0.00533438679232855,1,2539766499,2539766499
"A011790","SKC",12,2020,"결산",5406405841,3491292259,2702184520,2192956636,318439625,73620867,2702184520,1.34,11.56,"정상","011790",2020,"B+",0.645769548509187,0.645769548509187,2702184520,22.4108503544949,0.01361734008973,0,1,0.499811630770987,0.00402534442028903,-0.0064060055617852,1,2702184520,2702184520
"A011790","SKC",12,2021,"결산",6180132504,3897771812,3396056746,2528790074,402523298,342340322,3396056746,2.01,12.55,"정상","011790",2021,"A",0.630693890378115,0.630693890378115,3396056746,22.5446055491247,0.0553936864263712,0,1,0.549511963344144,0.0043563209850164,-0.00602406911990027,1,3396056746,3396056746
"A011790","SKC",12,2022,"결산",6393092565,4151241804,3138910077,2638728818,279925316,-24636827,3138910077,3.75,10.03,"정상","011790",2022,"A",0.649332347653878,0.649332347653878,3138910077,22.5784839579004,-0.00385366342650475,1,1,0.490984612702851,0.00388692894758237,-0.00647383931055208,1,3138910077,3138910077
"A011790","SKC",12,2023,"결산",7032322132,4507897883,1570751581,1549059992,237992444,-326360017,1570751581,3.16,11.44,"정상","011790",2023,"A+",0.64102551026313,0.64102551026313,1570751581,22.6737828058648,-0.0464085704371996,1,1,0.223361721991151,0.00354978417141656,-0.00853046407246749,1,1570751581,1570751581
"A011790","SKC",12,2024,"결산",6748678536,4455945828,1721564346,1746498226,251898974,-455055542,1721564346,2.76,14.01,"정상","011790",2024,"A",0.660269385218203,0.660269385218203,1721564346,22.6326125503687,-0.0674288365600113,1,1,0.255096510645236,0.00338324937167795,-0.00828658899890193,1,1721564346,1721564346
"A002380","KCC",12,2010,"결산",9643309457,3393602512,4303713863,3371941671,529219623,373990924,4303713863,4.08,11.93,"정상","002380",2010,NA,0.351912642348796,0.351912642348796,4303713863,22.9895301914251,0.0387824248166715,0,0,0.446290133298167,0.00422471688878782,-0.00681730683988093,0,4303713863,4303713863
"A002380","KCC",12,2011,"결산",7342270308,2316788751,3370854633,2746255556,501827768,327043984,3370854633,3.46,11.33,"정상","002380",2011,NA,0.315541195544881,0.315541195544881,3370854633,22.7169139381507,0.044542623777234,0,0,0.459102497129148,0.00427035254224469,-0.00671884656003195,0,3370854633,3370854633
"A002380","KCC",12,2012,"결산",6823989638,1862087730,3246227955,2557161106,490117568,446319780,3246227955,2.97,10.4,"정상","002380",2012,"B+",0.272873762825019,0.272873762825019,3246227955,22.6437101288169,0.0654045219404537,0,1,0.47570821868238,0.00443563265870376,-0.00659123513619213,1,3246227955,3246227955
"A002380","KCC",12,2013,"결산",7051729096,1958474227,3233043061,2520836470,480463714,248992624,3233043061,3.23,10.13,"정상","002380",2013,"B+",0.27772964620988,0.27772964620988,3233043061,22.6765386856846,0.0353094426360249,0,1,0.458475221748649,0.00419720189974959,-0.00672366703737096,1,3233043061,3233043061
"A002380","KCC",12,2014,"결산",8654534051,2425226276,3399828905,2601611600,524825537,326693598,3399828905,2.28,9.28,"정상","002380",2014,"B+",0.280226094404213,0.280226094404213,3399828905,22.8813491884235,0.0377482595914279,0,1,0.392837891094456,0.00421652362911754,-0.00722807590602361,1,3399828905,3399828905
"A002380","KCC",12,2015,"결산",8668411154,2799757667,3414387967,2528622152,576555330,185052521,3414387967,1.81,9.76,"정상","002380",2015,"미공개",0.322983949106759,0.322983949106759,3414387967,22.8829513531596,0.0213479169033887,0,1,0.39388855770004,0.00408659055551895,-0.00722000175753872,1,3414387967,3414387967
"A002380","KCC",12,2016,"결산",9162368432,3195442999,3490487871,2561388414,602516355,152961874,3490487871,1.8,9.89,"정상","002380",2016,"B+",0.348757313429982,0.348757313429982,3490487871,22.9383705447655,0.0166945779505846,0,1,0.380959126115177,0.00404972409216908,-0.00731936167807544,1,3490487871,3490487871
"A002380","KCC",12,2017,"결산",9543776838,3677520040,3863990045,2939064836,595090238,42299634,3863990045,2.34,10.88,"정상","002380",2017,"B+",0.385331730029289,0.385331730029289,3863990045,22.9791551391342,0.00443216922587476,0,1,0.404870116997595,0.00395257414319358,-0.00713561081954484,1,3863990045,3863990045
