"코드","코드명","회계연도","ROA","ROA_Win","Size","부채비율","부채비율_Win","ESG평가","Loss_Dummy","ATO","Female_Ratio"
"A009970","영원무역홀딩스",2018,0.0466275336470418,0.0466275336470418,21.9056541002745,0.33167788807688,0.33167788807688,1,0,0.772095537375826,1
"A009970","영원무역홀딩스",2019,0.0600838095289285,0.0600838095289285,22.0554808723478,0.320282490014995,0.320282490014995,1,0,0.722525800830574,1
"A009970","영원무역홀딩스",2020,0.0628171047656593,0.0628171047656593,22.0403480688834,0.298836018297861,0.298836018297861,1,0,0.763816508422421,1
"A009970","영원무역홀딩스",2021,0.103299402842303,0.103299402842303,22.1878111864922,0.270599286617532,0.270599286617532,1,0,0.749151951530068,1
"A009970","영원무역홀딩스",2022,0.163589912294495,0.163589912294495,22.4262341120678,0.273860863889933,0.273860863889933,1,0,0.825810157818655,1
"A009970","영원무역홀딩스",2023,0.112666243302912,0.112666243302912,22.5763309739872,0.282073589524385,0.282073589524385,1,0,0.682747135922762,1
"A009970","영원무역홀딩스",2024,0.0753617859936688,0.0753617859936688,22.6068013137489,0.241702159397851,0.241702159397851,1,0,0.65473990543978,1
"A010060","OCI홀딩스",2010,0.117549128941478,0.117549128941478,22.4332884046508,0.59015047081955,0.59015047081955,0,0,0.598902601058971,0
"A010060","OCI홀딩스",2011,0.120018976437271,0.120018976437271,22.6980428911013,0.483673588289661,0.483673588289661,0,0,0.593457802276715,0
"A010060","OCI홀딩스",2012,0.0017450368523364,0.0017450368523364,22.7088155166585,0.506850369013186,0.506850369013186,1,0,0.441910968062689,1
"A010060","OCI홀딩스",2013,-0.0394091766205705,-0.0394091766205705,22.7114539238248,0.551743211624733,0.551743211624733,1,1,0.40473698627639,1
"A010060","OCI홀딩스",2014,0.0057064743456169,0.0057064743456169,22.7272715374561,0.561178998272623,0.561178998272623,1,0,0.42320699665044,1
"A010060","OCI홀딩스",2015,0.0249450807945513,0.0249450807945513,22.7109724284277,0.55578773867306,0.55578773867306,1,0,0.315329689060481,1
"A010060","OCI홀딩스",2016,0.0351133218559061,0.0351133218559061,22.5556161386188,0.477543636336707,0.477543636336707,1,0,0.438399307891997,1
"A010060","OCI홀딩스",2017,0.0382769717612042,0.0382769717612042,22.5279126790998,0.438007398534292,0.438007398534292,1,0,0.597521877628994,1
"A010060","OCI홀딩스",2018,0.0183438739941643,0.0183438739941643,22.4566173673562,0.38289439875134,0.38289439875134,1,0,0.549888548949607,1
"A010060","OCI홀딩스",2019,-0.167813541646117,-0.167813541646117,22.2942148047233,0.441778156363118,0.441778156363118,1,1,0.541473200504214,1
"A010060","OCI홀딩스",2020,-0.0566037155043848,-0.0566037155043848,22.2132975085141,0.462339029044894,0.462339029044894,1,1,0.451298230573061,1
"A010060","OCI홀딩스",2021,0.114317820248081,0.114317820248081,22.4644442342366,0.45235642656762,0.45235642656762,1,0,0.568717039971167,1
"A010060","OCI홀딩스",2022,0.130124066078162,0.130124066078162,22.6321465310305,0.40532547683361,0.40532547683361,1,0,0.692504978123857,1
"A010060","OCI홀딩스",2023,0.119254337420497,0.119254337420497,22.507757589183,0.35954008638145,0.35954008638145,1,0,0.444836542009185,1
"A010060","OCI홀딩스",2024,0.014050962378081,0.014050962378081,22.8143462241013,0.402551565628796,0.402551565628796,1,0,0.441998512646707,1
"A383220","F&F",2010,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A383220","F&F",2011,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A383220","F&F",2012,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A383220","F&F",2013,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A383220","F&F",2014,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A383220","F&F",2015,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A383220","F&F",2016,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A383220","F&F",2017,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A383220","F&F",2018,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A383220","F&F",2019,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A383220","F&F",2020,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A383220","F&F",2021,0.202291321695057,0.202291321695057,20.8599750462088,0.522524646906155,0.522524646906155,0,0,0.950001843401442,0
"A383220","F&F",2022,0.28191977472123,0.22059783773428973,21.1744554791051,0.399321814275286,0.399321814275286,0,0,1.15203076731967,0
"A383220","F&F",2023,0.211968572714136,0.211968572714136,21.4189587743159,0.34280448404158,0.34280448404158,1,0,0.986732587128775,1
"A383220","F&F",2024,0.155719445752459,0.155719445752459,21.5500277304096,0.309989521833701,0.309989521833701,1,0,0.829435084346269,1
"A081660","미스토홀딩스",2010,0.122598632869725,0.122598632869725,20.338583691625,0.535548975688924,0.535548975688924,0,0,0.904331904733545,0
"A081660","미스토홀딩스",2011,8.0623335818068e-4,8.0623335818068e-4,20.5482122714006,0.644279987139332,0.644279987139332,0,0,0.910644659493245,0
"A081660","미스토홀딩스",2012,0.138788542905226,0.138788542905226,20.5917917152595,0.527711048785926,0.527711048785926,1,0,0.764639821221933,1
"A081660","미스토홀딩스",2013,0.0989857993689709,0.0989857993689709,20.6942037262632,0.493484819002481,0.493484819002481,1,0,0.757843319524838,1
"A081660","미스토홀딩스",2014,0.0583656608537926,0.0583656608537926,20.7578901393082,0.458852895824232,0.458852895824232,1,0,0.770336068307928,1
"A081660","미스토홀딩스",2015,-0.136197577369013,-0.136197577369013,20.7019724043921,0.510586914089124,0.510586914089124,1,1,0.833306201204721,1
"A081660","미스토홀딩스",2016,0.0919155300158109,0.0919155300158109,21.9425946026697,0.615304116985424,0.615304116985424,1,0,0.285717211172936,1
"A081660","미스토홀딩스",2017,0.0351127703526999,0.0351127703526999,21.8478460933741,0.599103495375475,0.599103495375475,1,0,0.821820732776476,1
"A081660","미스토홀딩스",2018,0.0635679131915642,0.0635679131915642,21.9185024442873,0.544086231952652,0.544086231952652,1,0,0.894170388014499,1
"A081660","미스토홀딩스",2019,0.0896873886897163,0.0896873886897163,22.0504069181859,0.522327688208937,0.522327688208937,1,0,0.915170699032916,1
"A081660","미스토홀딩스",2020,0.052611895703468,0.052611895703468,22.0472701472238,0.505824972654774,0.505824972654774,1,0,0.832474327976385,1
"A081660","미스토홀딩스",2021,0.0787644224490157,0.0787644224490157,22.1792860579183,0.462213513882487,0.462213513882487,1,0,0.884608370867238,1
"A081660","미스토홀딩스",2022,0.0969645583356503,0.0969645583356503,22.2964134252722,0.466057779412746,0.466057779412746,1,0,0.87555454819483,1
"A081660","미스토홀딩스",2023,0.0307333796771759,0.0307333796771759,22.3287257580542,0.48718027865505,0.48718027865505,1,0,0.804519505884212,1
"A081660","미스토홀딩스",2024,0.0375193951853239,0.0375193951853239,22.4346085235158,0.505761182969381,0.505761182969381,1,0,0.771033636832086,1
"A030530","원익홀딩스",2010,0.0505312314620156,0.0505312314620156,20.0888702197118,0.28403181574975,0.28403181574975,0,0,0.465666524222227,0
"A030530","원익홀딩스",2011,0.037316093192423,0.037316093192423,20.0153282922062,0.372894368364395,0.372894368364395,0,0,0.690911011986161,0
"A030530","원익홀딩스",2012,0.0373952522115272,0.0373952522115272,19.984885484413,0.298271904055236,0.298271904055236,0,0,0.729750426908711,0
"A030530","원익홀딩스",2013,0.0632960077119904,0.0632960077119904,20.1958734354714,0.315845921489749,0.315845921489749,0,0,0.716819680988646,0
"A030530","원익홀딩스",2014,0.0866988621128682,0.0866988621128682,20.3061260426235,0.308437572643471,0.308437572643471,0,0,0.845628414923216,0
"A030530","원익홀딩스",2015,0.110881000739551,0.110881000739551,20.3054617958399,0.179323580444467,0.179323580444467,0,0,0.98313034081127,0
"A030530","원익홀딩스",2016,0.230646616031114,0.22059783773428973,20.5755029884134,0.162943935317119,0.162943935317119,0,0,0.341865769020807,0
"A030530","원익홀딩스",2017,0.0760007396470774,0.0760007396470774,20.7826693935661,0.231513297937399,0.231513297937399,0,0,0.454188754872347,0
"A030530","원익홀딩스",2018,0.0797064055969731,0.0797064055969731,20.9131068698184,0.257589736346848,0.257589736346848,0,0,0.413679645697477,0
"A030530","원익홀딩스",2019,0.0399784971319665,0.0399784971319665,20.9263701647218,0.23392004391171,0.23392004391171,1,0,0.367901310711663,1
"A030530","원익홀딩스",2020,0.0602819983423168,0.0602819983423168,21.1980459512284,0.306731816916468,0.306731816916468,0,0,0.401804089432167,0
"A030530","원익홀딩스",2021,0.0734762556777665,0.0734762556777665,21.3883744608707,0.319050354636643,0.319050354636643,1,0,0.434186848446041,1
"A030530","원익홀딩스",2022,0.0709210015200317,0.0709210015200317,21.3196410610269,0.272302083599538,0.272302083599538,1,0,0.485265260453174,1
"A030530","원익홀딩스",2023,-0.0130416819511698,-0.0130416819511698,21.3248723540399,0.278046355523071,0.278046355523071,1,1,0.410688857905516,1
"A030530","원익홀딩스",2024,-0.032307153761578,-0.032307153761578,21.3598806018063,0.339459002184657,0.339459002184657,0,1,0.341506944070697,0
"A439260","대한조선",2010,0.0233762567873541,0.0233762567873541,20.0946040829895,1.3312652829052,0.906242014480863,0,0,1.37570647751042,0
"A439260","대한조선",2011,-0.122165351346393,-0.122165351346393,19.9263478897411,0.953574734224796,0.906242014480863,0,1,1.17235373218594,0
"A439260","대한조선",2012,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A439260","대한조선",2013,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A439260","대한조선",2014,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A439260","대한조선",2015,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A439260","대한조선",2016,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A439260","대한조선",2017,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A439260","대한조선",2018,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A439260","대한조선",2019,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A439260","대한조선",2020,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A439260","대한조선",2021,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A439260","대한조선",2022,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A439260","대한조선",2023,0.0471342410504206,0.0471342410504206,20.5160678553597,0.789045819921603,0.789045819921603,0,0,1.00432343160177,0
"A439260","대한조선",2024,0.127942898134416,0.127942898134416,21.0229556656164,0.663976882876048,0.663976882876048,0,0,0.796857992484386,0
"A071970","HD현대마린엔진",2010,0.0220667958575764,0.0220667958575764,19.0997572375637,0.394811819904628,0.394811819904628,0,0,0.777097994456977,0
"A071970","HD현대마린엔진",2011,0.00646172615748791,0.00646172615748791,20.852057689047,0.67897401751882,0.67897401751882,0,0,0.997005084182178,0
"A071970","HD현대마린엔진",2012,0.00244124401201068,0.00244124401201068,20.7713690699946,0.653063396146273,0.653063396146273,1,0,0.864926976345411,1
"A071970","HD현대마린엔진",2013,-0.271360028290977,-0.271360028290977,21.2416850286595,0.928578269313779,0.906242014480863,1,1,0.654678705361259,1
"A071970","HD현대마린엔진",2014,-0.0846262109593137,-0.0846262109593137,21.1196506079604,1.00150385705214,0.906242014480863,0,1,0.681326190226438,0
"A071970","HD현대마린엔진",2015,-0.00346434569470461,-0.00346434569470461,21.0738160056839,0.924822878759989,0.906242014480863,0,1,0.744595683406048,0
"A071970","HD현대마린엔진",2016,-0.845156266522586,-0.34286930479304417,20.5606371414246,1.71936217568577,0.906242014480863,1,1,0.490041254563443,1
"A071970","HD현대마린엔진",2017,0.988133079135553,0.22059783773428973,20.4279740761194,0.80444583852082,0.80444583852082,0,0,0.339152643525462,0
"A071970","HD현대마린엔진",2018,-0.184623759632491,-0.184623759632491,20.1562188730909,0.728716400817991,0.728716400817991,0,1,0.378717358243923,0
"A071970","HD현대마린엔진",2019,-0.0777863053860885,-0.0777863053860885,19.9192964975158,0.698013121733124,0.698013121733124,0,1,0.567497105942324,0
"A071970","HD현대마린엔진",2020,0.00236087405964437,0.00236087405964437,19.962617558081,0.627870012724532,0.627870012724532,1,0,0.530550450997499,1
"A071970","HD현대마린엔진",2021,-0.0181884655939279,-0.0181884655939279,19.8802412056301,0.642288906588426,0.642288906588426,1,1,0.38068831312187,1
"A071970","HD현대마린엔진",2022,0.0339760821248994,0.0339760821248994,19.8468950808959,0.538457192758775,0.538457192758775,1,0,0.43077596100962,1
"A071970","HD현대마린엔진",2023,0.0696928099392057,0.0696928099392057,19.9336383921002,0.503592486862759,0.503592486862759,1,0,0.539676839591443,1
"A071970","HD현대마린엔진",2024,0.153092448656608,0.153092448656608,20.0199934975318,0.37495407509915,0.37495407509915,1,0,0.638015392274917,1
"A023530","롯데쇼핑",2010,0.0345070453848563,0.0345070453848563,24.1327582728873,0.532278691279667,0.532278691279667,0,0,0.672087558072614,0
"A023530","롯데쇼핑",2011,0.0306281354323028,0.0306281354323028,24.2216237958257,0.556004001647174,0.556004001647174,0,0,0.673089350591263,0
"A023530","롯데쇼핑",2012,0.0314088649305979,0.0314088649305979,24.3303126142162,0.573532689142776,0.573532689142776,1,0,0.679481509211918,1
"A023530","롯데쇼핑",2013,0.0225962579143549,0.0225962579143549,24.3861237929545,0.565713929953112,0.565713929953112,1,0,0.723886199427007,1
"A023530","롯데쇼핑",2014,0.0153653211452141,0.0153653211452141,24.4139518018118,0.562194698962446,0.562194698962446,1,0,0.701221273147957,1
"A023530","롯데쇼핑",2015,-0.00849035887414392,-0.00849035887414392,24.4293309297722,0.580082854686002,0.580082854686002,1,1,0.715783860182968,1
"A023530","롯데쇼핑",2016,0.00588976299486687,0.00588976299486687,24.4589312219287,0.58812672003169,0.58812672003169,1,0,0.704420231780028,1
"A023530","롯데쇼핑",2017,-7.3838316276069e-4,-7.3838316276069e-4,24.0536289402722,0.522287124491598,0.522287124491598,1,1,0.650477802918233,1
"A023530","롯데쇼핑",2018,-0.0177078762245617,-0.0177078762245617,23.9912863863201,0.526744099313415,0.526744099313415,1,1,0.678646248131197,1
"A023530","롯데쇼핑",2019,-0.0247285446646993,-0.0247285446646993,24.248820618009,0.649668287544231,0.649668287544231,1,1,0.518711912460334,1
